customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
C02240,Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Mailed check,86.11,2216.2,No
C02241,Male,0,No,Yes,13,Yes,Yes,DSL,No,Yes,One year,Yes,Mailed check,88.07,4980.96,No
C02242,Male,0,Yes,No,50,Yes,No,DSL,No,No internet service,One year,Yes,Bank transfer (automatic),20.76,3443.91,No
C02243,Female,1,No,No,10,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.93,7362.38,Yes
C02244,Female,0,Yes,Yes,9,Yes,No phone service,DSL,No,No internet service,Month-to-month,No,Mailed check,67.35,1931.64,No
C02245,Female,0,Yes,Yes,57,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card (automatic),73.67,8472.78,No
C02246,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card (automatic),47.8,3066.37,No
C02247,Male,0,No,Yes,52,No,No phone service,DSL,No internet service,Yes,One year,Yes,Electronic check,60.08,4389.65,No
C02248,Female,0,No,Yes,27,Yes,No phone service,DSL,Yes,No internet service,Two year,No,Credit card (automatic),89.04,1140.44,No
C02249,Male,0,No,No,17,Yes,No phone service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),95.67,4931.61,No
C02250,Male,0,No,No,25,Yes,No phone service,DSL,No internet service,Yes,One year,Yes,Credit card (automatic),56.71,8171.62,No
C02251,Male,0,No,No,6,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,87.11,6374.39,No
C02252,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Two year,No,Mailed check,43.8,2088.07,No
C02253,Female,0,Yes,No,44,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),101.2,3772.23,No
C02254,Female,1,No,No,70,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Bank transfer (automatic),78.98,3626.53,No
C02255,Female,1,No,No,34,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.52,848.79,No
C02256,Male,0,Yes,No,51,Yes,No phone service,No,Yes,No,Two year,Yes,Credit card (automatic),65.72,7531.78,No
C02257,Female,0,No,No,20,Yes,No phone service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),40.91,3253.51,No
C02258,Female,0,Yes,No,27,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,60.92,4210.31,Yes
C02259,Male,1,No,No,43,Yes,No phone service,No,Yes,No,Month-to-month,Yes,Electronic check,56.15,2488.36,Yes
C02260,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.27,1310.62,Yes
C02261,Female,1,No,No,9,Yes,No phone service,No,No,No,One year,Yes,Credit card (automatic),39.22,7669.7,No
C02262,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,93.92,335.21,No
C02263,Female,0,Yes,Yes,47,Yes,No phone service,DSL,No,No internet service,One year,No,Electronic check,26.64,3409.78,No
C02264,Female,0,Yes,No,51,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer (automatic),106.76,6215.76,No
C02265,Male,1,No,No,14,Yes,Yes,DSL,Yes,No internet service,Two year,Yes,Electronic check,35.5,2637.73,No
C02266,Female,1,No,Yes,54,Yes,No phone service,No,Yes,Yes,One year,Yes,Credit card (automatic),115.99,3801.21,No
C02267,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,116.85,4805.9,No
C02268,Male,0,No,No,49,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,57.84,8458.28,Yes
C02269,Female,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),116.78,6449.91,No
C02270,Male,0,Yes,No,32,Yes,Yes,DSL,No,No internet service,Two year,No,Electronic check,104.91,8221.07,No
C02271,Male,0,No,Yes,61,No,No phone service,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),26.24,5897.26,No
C02272,Male,0,Yes,No,54,Yes,No phone service,No,No internet service,No,Two year,No,Credit card (automatic),112.73,2300.11,No
C02273,Female,0,Yes,No,38,Yes,No phone service,No,No internet service,No internet service,Two year,Yes,Mailed check,22.25,2456.48,No
C02274,Female,0,No,No,11,Yes,No phone service,DSL,No internet service,No internet service,Two year,No,Mailed check,36.19,6994.14,No
C02275,Male,0,Yes,No,30,No,No phone service,No,No,Yes,One year,Yes,Credit card (automatic),76.46,3645.87,Yes
C02276,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,No,Yes,Two year,No,Credit card (automatic),26.07,3158.24,No
C02277,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No internet service,Two year,No,Electronic check,34.17,8034.29,No
C02278,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.35,130.24,Yes
C02279,Male,0,No,No,9,Yes,No phone service,No,No internet service,No,Two year,Yes,Electronic check,117.47,4470.77,No
C02280,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,97.81,6592.2,No
C02281,Male,0,No,No,56,No,No,Fiber optic,No internet service,No,Month-to-month,No,Credit card (automatic),69.52,6262.19,No
C02282,Female,0,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Electronic check,108.03,3135.77,No
C02283,Female,0,No,No,56,Yes,No,DSL,No internet service,Yes,One year,Yes,Electronic check,29.19,4561.37,No
C02284,Female,0,Yes,Yes,32,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,112.29,65.31,No
C02285,Female,0,No,No,6,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,53.16,4554.43,Yes
C02286,Male,1,Yes,No,3,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),104.15,5025.78,Yes
C02287,Male,1,Yes,Yes,38,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.84,7437.98,No
C02288,Male,0,Yes,Yes,47,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,114.03,1805.47,Yes
C02289,Male,0,Yes,Yes,15,Yes,No phone service,DSL,No internet service,No internet service,One year,No,Credit card (automatic),104.47,7016.89,No
C02290,Female,0,No,No,37,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),106.79,6108.64,No
C02291,Female,1,No,No,3,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.18,5667.27,No
C02292,Male,0,Yes,No,3,Yes,No phone service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.32,3363.2,No
C02293,Female,0,No,No,26,Yes,Yes,Fiber optic,No internet service,Yes,One year,Yes,Credit card (automatic),93.71,3134.58,No
C02294,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,34.16,5983.06,No
C02295,Female,0,Yes,No,69,Yes,No phone service,DSL,No internet service,No,One year,Yes,Bank transfer (automatic),82.86,8417.07,No
C02296,Male,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,32.82,3456.21,No
C02297,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer (automatic),104.95,7809.56,No
C02298,Male,0,No,Yes,52,Yes,No,No,No,Yes,Two year,No,Mailed check,24.59,4993.08,No
C02299,Female,0,Yes,No,4,No,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),116.7,7381.78,No
C02300,Male,0,Yes,No,68,Yes,No phone service,DSL,No internet service,No internet service,One year,Yes,Mailed check,58.06,1860.21,No
C02301,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,35.06,6483.25,No
C02302,Male,1,Yes,No,39,Yes,No,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),111.57,7099.99,No
C02303,Male,0,No,No,6,Yes,No phone service,Fiber optic,No internet service,No internet service,One year,No,Electronic check,22.54,7076.46,No
C02304,Male,0,No,No,11,Yes,No phone service,DSL,No internet service,Yes,One year,No,Electronic check,65.01,6673.92,No
C02305,Male,0,No,Yes,24,Yes,No phone service,DSL,Yes,Yes,One year,Yes,Electronic check,95.02,2598.19,No
C02306,Female,0,No,No,27,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,49.68,4445.18,No
C02307,Female,1,No,No,42,No,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer (automatic),70.88,2560.1,No
C02308,Male,0,No,Yes,46,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),88.04,2927.04,No
C02309,Male,1,Yes,No,48,Yes,No,No,Yes,No,Two year,Yes,Electronic check,113.2,2572.94,No
C02310,Female,0,Yes,No,53,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,28.27,2428.81,No
C02311,Female,1,No,No,17,Yes,No phone service,No,No,No internet service,Month-to-month,Yes,Electronic check,33.72,5899.6,Yes
C02312,Male,0,No,No,26,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,68.89,5533.54,No
C02313,Male,0,No,No,71,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,59.85,1750.57,No
C02314,Male,0,Yes,No,5,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,59.08,5883.46,No
C02315,Male,1,No,Yes,68,Yes,Yes,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),47.7,2486.84,No
C02316,Female,1,No,No,70,Yes,Yes,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),74.07,1728.97,No
C02317,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Electronic check,106.33,6356.19,No
C02318,Male,1,Yes,Yes,58,Yes,No phone service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.09,3095.85,No
C02319,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Mailed check,39.53,4847.23,No
C02320,Male,0,Yes,No,67,Yes,No,DSL,No internet service,Yes,One year,No,Bank transfer (automatic),85.08,1715.45,No
C02321,Female,0,Yes,No,31,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),23.62,5223.35,No
C02322,Female,0,No,Yes,0,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),85.38,1782.2,No
C02323,Female,0,Yes,No,53,Yes,No phone service,Fiber optic,Yes,Yes,One year,Yes,Mailed check,49.45,1433.45,No
C02324,Male,0,Yes,Yes,45,Yes,No phone service,Fiber optic,No internet service,Yes,Two year,No,Bank transfer (automatic),53.79,3296.54,No
C02325,Male,0,Yes,No,40,No,No phone service,No,No,Yes,Month-to-month,No,Credit card (automatic),58.55,6719.3,Yes
C02326,Female,0,No,No,40,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),52.96,1515.36,No
C02327,Male,0,Yes,Yes,7,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Mailed check,102.12,1010.62,No
C02328,Male,0,No,No,31,Yes,No phone service,No,No internet service,No internet service,Two year,No,Mailed check,112.61,286.44,No
C02329,Female,0,No,Yes,29,Yes,No,No,Yes,No internet service,Two year,No,Mailed check,72.8,3546.22,No
C02330,Female,0,No,No,45,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,76.19,2410.14,Yes
C02331,Female,0,Yes,No,51,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),25.05,2495.66,No
C02332,Female,0,No,No,60,Yes,No phone service,Fiber optic,Yes,No,Two year,No,Credit card (automatic),89.32,8346.83,No
C02333,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No internet service,One year,Yes,Electronic check,76.41,1664.55,Yes
C02334,Male,0,Yes,No,39,Yes,No phone service,No,No internet service,No,Two year,Yes,Mailed check,23.04,3906.38,No
C02335,Female,0,Yes,Yes,60,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),37.84,8384.37,No
C02336,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.19,277.7,No
C02337,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,35.1,5927.05,No
C02338,Female,0,No,No,43,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),83.86,3165.53,No
C02339,Male,0,Yes,Yes,47,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,110.84,7703.52,No
C02340,Female,1,No,No,58,Yes,No,DSL,No internet service,No internet service,One year,Yes,Bank transfer (automatic),94.3,7753.09,No
C02341,Male,1,No,No,56,Yes,No phone service,DSL,No,No,Two year,Yes,Credit card (automatic),65.74,3302.34,No
C02342,Male,0,No,No,10,No,No,Fiber optic,No,No internet service,Two year,No,Electronic check,58.41,1896.45,Yes
C02343,Male,0,Yes,No,24,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,No,Electronic check,56.65,3648.33,No
C02344,Male,0,No,No,60,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,78.12,8205.73,No
C02345,Female,0,Yes,No,45,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),53.92,2404.82,Yes
C02346,Male,1,No,Yes,53,Yes,No,Fiber optic,Yes,No,Two year,No,Mailed check,40.61,8341.54,No
C02347,Female,0,Yes,No,33,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,78.28,6968.08,No
C02348,Female,0,Yes,Yes,6,Yes,No phone service,No,Yes,No,Two year,Yes,Credit card (automatic),57.07,2286.53,No
C02349,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),19.41,6727.85,No
C02350,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),20.22,440.4,No
C02351,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),45.41,4666.67,No
C02352,Male,0,No,Yes,34,Yes,No phone service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),69.24,3049.04,Yes
C02353,Female,0,Yes,No,36,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),53.42,3639.27,No
C02354,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,20.41,4028.75,No
C02355,Male,0,Yes,Yes,64,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),40.32,4282.01,Yes
C02356,Female,0,No,No,15,Yes,No,No,No,Yes,Two year,No,Mailed check,27.64,5585.69,No
C02357,Male,1,Yes,No,29,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.86,5928.06,Yes
C02358,Female,1,Yes,Yes,41,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Mailed check,49.28,8293.92,No
C02359,Male,1,Yes,No,60,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.48,6487.89,No
C02360,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,84.06,5851.9,Yes
C02361,Female,0,Yes,No,61,Yes,No phone service,DSL,Yes,No internet service,Two year,No,Mailed check,41.24,3346.84,No
C02362,Male,0,Yes,No,63,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.67,1017.25,No
C02363,Female,0,Yes,Yes,56,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,33.07,516.64,Yes
C02364,Female,0,Yes,No,67,Yes,No phone service,DSL,No,No internet service,Two year,No,Mailed check,116.4,4069.72,No
C02365,Male,0,No,Yes,45,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),115.03,5686.15,Yes
C02366,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),83.6,5532.66,No
C02367,Male,0,Yes,No,2,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.72,8100.17,Yes
C02368,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),60.59,3261.77,No
C02369,Female,0,No,No,47,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),114.22,5342.86,No
C02370,Female,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),60.37,7548.95,Yes
C02371,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No internet service,Two year,No,Mailed check,41.95,3445.39,No
C02372,Female,0,No,No,39,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),29.54,4070.22,Yes
C02373,Female,0,No,Yes,49,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),38.81,7846.66,No
C02374,Female,0,No,No,28,Yes,No phone service,DSL,No,No,One year,No,Bank transfer (automatic),75.22,4685.15,No
C02375,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,42.51,6800.29,No
C02376,Male,0,Yes,Yes,41,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,83.42,7953.96,No
C02377,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,56.22,4861.71,No
C02378,Male,0,No,No,65,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,106.69,944.12,No
C02379,Female,0,Yes,No,16,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,73.85,6987.66,Yes
C02380,Female,0,No,No,30,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),80.26,6954.43,No
C02381,Male,0,No,No,51,Yes,No phone service,No,No internet service,Yes,One year,Yes,Mailed check,73.66,993.3,No
C02382,Female,0,No,No,38,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,106.56,4667.14,Yes
C02383,Female,0,Yes,No,59,No,No,Fiber optic,No internet service,Yes,Month-to-month,No,Electronic check,24.34,4149.46,Yes
C02384,Male,0,No,No,50,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,24.73,7203.64,No
C02385,Female,1,No,Yes,15,Yes,No phone service,No,Yes,No internet service,Two year,No,Electronic check,88.17,2347.39,No
C02386,Female,0,Yes,No,13,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),94.8,3633.69,No
C02387,Female,0,No,No,41,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),61.36,5147.84,No
C02388,Male,0,No,No,50,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,53.23,4405.27,No
C02389,Female,0,No,Yes,23,Yes,No phone service,DSL,No internet service,No internet service,Two year,Yes,Mailed check,45.79,8118.6,No
C02390,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),41.44,8166.3,Yes
C02391,Female,0,No,No,18,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),109.2,709.9,No
C02392,Female,0,Yes,No,60,Yes,No phone service,No,No internet service,No,One year,Yes,Credit card (automatic),47.51,2544.34,No
C02393,Male,0,Yes,No,62,Yes,No,DSL,No,No,One year,Yes,Credit card (automatic),82.81,81.91,No
C02394,Male,0,No,No,25,Yes,No phone service,No,No,No,Two year,No,Mailed check,96.71,3562.29,No
C02395,Female,0,No,No,34,Yes,No,DSL,No internet service,No,One year,No,Bank transfer (automatic),20.2,5634.26,No
C02396,Female,0,No,No,66,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),21.39,4015.44,No
C02397,Male,0,No,Yes,55,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.31,587.84,No
C02398,Male,0,Yes,No,39,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.6,1680.1,No
C02399,Female,1,Yes,Yes,28,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,44.08,1487.86,No
C02400,Male,0,No,No,5,Yes,No,Fiber optic,No,No,One year,No,Bank transfer (automatic),18.15,4353.39,No
C02401,Female,0,Yes,No,51,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.81,5766.08,No
C02402,Male,0,No,No,0,Yes,No,DSL,Yes,Yes,Two year,Yes,Electronic check,27.01,2701.07,No
C02403,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No internet service,No internet service,One year,No,Electronic check,39.94,1124.56,Yes
C02404,Male,1,No,No,23,Yes,No phone service,No,No,No internet service,Month-to-month,Yes,Electronic check,51.32,6791.71,No
C02405,Male,0,No,Yes,33,No,Yes,DSL,No,No,Month-to-month,No,Electronic check,30.81,7298.63,No
C02406,Female,1,Yes,Yes,6,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,88.64,2363.17,No
C02407,Male,0,Yes,Yes,10,Yes,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),43.59,3586.78,No
C02408,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,84.11,712.94,No
C02409,Female,0,No,No,19,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Electronic check,77.9,1949.33,Yes
C02410,Male,1,Yes,No,62,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,107.8,6523.7,Yes
C02411,Male,0,Yes,No,62,No,Yes,No,No internet service,Yes,One year,No,Mailed check,26.79,3115.61,No
C02412,Female,0,Yes,Yes,68,Yes,No,DSL,No internet service,Yes,Two year,Yes,Credit card (automatic),39.46,5147.0,No
C02413,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),104.52,8043.54,Yes
C02414,Female,0,Yes,Yes,29,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,100.21,6155.9,No
C02415,Female,1,No,Yes,21,Yes,No phone service,No,No,Yes,Month-to-month,No,Credit card (automatic),37.21,3864.18,No
C02416,Female,0,No,Yes,60,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.77,3129.88,No
C02417,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,103.62,1634.05,No
C02418,Male,0,No,No,36,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Mailed check,35.81,6431.58,No
